foodh,foodr,rent,oper,furn,cloth,tranop,recr
1.3050201894013888e-01,7.7730912001811009e-02,3.9709516766530012e-01,5.8969930862746697e-02,1.6992034354523969e-02,4.9336379426413515e-02,1.7733480672814922e-01,7.8733958317441899e-02
1.9647066322955437e-01,2.0225160687582847e-02,4.8050094587152198e-01,1.1735567394616594e-01,1.9968358944514292e-02,4.2707714638571551e-02,3.3190797782542532e-02,6.1025513806887768e-02
1.3379717116366316e-01,9.5314678761915517e-02,4.1756748512025094e-01,6.9729664512474476e-02,2.9009926704553747e-02,6.6567437385428099e-02,6.8106903248568745e-02,1.0243338083171949e-01
1.1360833500804358e-01,5.2955619736322082e-02,3.8849739685055795e-01,7.4316770325720552e-02,3.5707282956363509e-02,8.3927361232657441e-02,1.5445525823031850e-01,6.4238035983804870e-02
1.3802237839226528e-01,5.7211985511524753e-02,4.2981613947405689e-01,8.5025447610916655e-02,3.8838093833420059e-02,8.9478275779073024e-02,5.9835753911935421e-02,6.7386574592561060e-02
1.4224747045726244e-01,4.8545696291035841e-02,4.7011055080424735e-01,9.2072197703380820e-02,2.7583820022264692e-02,7.4626085703595593e-02,5.4948659924231820e-02,5.9286113936021921e-02
9.3329812353734609e-02,1.0557799552401229e-01,3.1504464959836481e-01,6.5426499609462938e-02,4.3530319905209565e-02,7.2690980722284526e-02,1.5593728854522620e-01,1.3563128319455731e-01
1.0644989806463993e-01,9.9707733498355225e-02,3.3779797418792079e-01,6.2465970518722977e-02,3.3508291411702140e-02,6.2897033609016689e-02,1.6345303247108792e-01,1.2023438729882442e-01
1.1296484801179761e-01,4.4897776851398119e-02,4.0892300641680485e-01,8.2008527327831912e-02,2.4527094721567565e-02,7.2673761442196366e-02,1.6898717717753708e-01,5.6343462061888561e-02
1.3504721155039470e-01,5.5845041219234628e-02,4.4457560160352466e-01,8.7319412638771868e-02,3.4876279783821067e-02,8.4955388073422872e-02,5.7129902638966577e-02,6.7556608669063739e-02
1.1733234829756564e-01,6.8502526044277118e-02,3.9069703117154903e-01,8.6153851256508387e-02,4.8574811727168078e-02,1.0614259061508786e-01,5.9083002368844895e-02,8.6396755698056049e-02
1.0528685626100073e-01,1.0087942572880121e-01,3.3298725362445158e-01,6.3264125219632761e-02,3.6041223644706077e-02,6.3966572713904699e-02,1.6120533331915568e-01,1.2307318503114323e-01
1.3363830803263593e-01,5.7384450939479338e-02,4.3797852825696004e-01,8.6796849108538354e-02,3.6564654360834212e-02,8.7315688889207016e-02,5.7551201249263537e-02,6.9504872554742664e-02
1.7396831972100271e-01,3.6380188654576075e-02,4.7873630731810890e-01,8.8540724101629678e-02,2.3927128995448185e-02,6.5986345323704343e-02,5.8829682230375976e-02,4.5200885987534814e-02
1.4627998434807454e-01,8.8039614921567269e-02,4.3612632025623127e-01,6.7858013579491977e-02,2.5008460663576589e-02,6.1110735959357697e-02,6.8581524696025381e-02,9.0017367631501449e-02
1.4577040135680561e-01,8.1378191790021481e-02,4.6419565487500741e-01,6.9268885999037952e-02,1.9831502759507180e-02,6.0799698974192747e-02,6.2986870637405268e-02,7.7268480061890285e-02
2.4724834119306230e-01,3.2502712997186385e-02,4.8420030741570425e-01,6.8841906158870772e-02,1.4211985097685636e-02,4.0547110777295968e-02,4.6851710453021646e-02,4.8403311854621690e-02
1.3497219593718729e-01,9.9918623227507414e-02,3.8904816233737494e-01,7.1059449143873951e-02,3.4289993977326648e-02,6.8545788974257990e-02,7.3032423807850577e-02,1.1184342546892351e-01
7.4220524288439643e-02,7.3778013461986119e-02,3.1706996781779478e-01,7.3537640368041099e-02,5.7988810197267385e-02,1.2149287335339266e-01,1.3917559044741501e-01,1.0643130216965598e-01
2.2988018468379340e-01,3.7479144639416768e-02,4.9683389656345778e-01,6.7672314768226396e-02,1.3438701556533513e-02,3.9794632336281256e-02,4.9185169615933430e-02,4.9581722089173316e-02
1.4318806827700983e-01,7.3535728075127760e-02,3.8241561306956812e-01,6.9096916421920243e-02,2.5224621395612074e-02,3.9988301259997423e-02,1.6855953446140740e-01,8.4841167412627455e-02
1.0637699968335142e-01,7.4050167329601707e-02,3.7559459162136755e-01,8.7173977556937732e-02,5.1903647994364303e-02,1.1256037883818017e-01,5.7340136598933923e-02,9.7493038246633634e-02
1.2355354049322716e-01,6.3995334980942745e-02,4.1438099456727118e-01,8.6658164862241593e-02,4.2441194549440189e-02,9.6618853577113153e-02,5.7669886492516594e-02,7.9592607248548899e-02
1.1965404676239015e-01,1.0868043041638673e-01,3.6034533883100989e-01,7.3258802912075580e-02,4.0476643856017444e-02,7.8100282647068156e-02,7.2336402134318328e-02,1.2926696600990564e-01
2.0469587520152194e-01,1.7003198372548461e-02,4.8317311549723940e-01,1.1114748477696473e-01,2.0198786351621190e-02,4.3398079542086521e-02,3.6063241773070159e-02,5.7226202404446376e-02
1.7876603915518446e-01,2.3315288053191208e-02,5.0212661675886205e-01,9.9481804675914345e-02,2.2177391162709083e-02,5.2635145217990190e-02,4.1854097048275349e-02,5.2826954732400316e-02
1.6241770688828641e-01,7.9856867369232198e-02,4.5247212891190275e-01,6.5473606309882859e-02,2.1242023134476179e-02,5.5332571584023771e-02,6.9830457106581451e-02,7.7112952254248746e-02
1.3186667047858325e-01,3.9121842687273894e-02,4.1711256206171854e-01,7.7127406478178340e-02,2.3676590421926748e-02,6.7999594471317371e-02,1.6850092974561323e-01,4.6356227732795408e-02
1.4765375784900753e-01,8.5884465473216917e-02,4.4405602650734005e-01,6.7623423349876338e-02,2.3504054119820518e-02,6.0389204592382104e-02,6.7596904013211889e-02,8.6210497791786980e-02
2.1525262520189176e-01,1.1170746192288548e-02,4.9908447691674473e-01,9.5290241395282041e-02,2.0333327658431110e-02,4.5862664466946451e-02,4.5165850366399966e-02,4.3437820999242663e-02
1.2118146271245429e-01,4.5484034384786695e-02,4.0641122698841731e-01,7.6935961215456150e-02,2.7643621651752773e-02,7.3916429200379427e-02,1.6378317063221356e-01,5.5120997542658243e-02
1.0244552822327270e-01,1.0210252913299432e-01,3.3003262834621117e-01,6.2878984041202415e-02,3.5436166365949394e-02,6.5741381286747697e-02,1.6238221127645164e-01,1.2541966377437830e-01
1.2652390557072626e-01,8.6073579053288343e-02,3.7718407572826762e-01,5.9659097872433210e-02,2.2994878301232431e-02,5.0539226486203806e-02,1.7084547248557896e-01,9.3166223625708686e-02
1.3595709724734331e-01,5.7388812246033635e-02,4.3332818301268183e-01,8.5785517569110903e-02,3.7810005378692398e-02,8.8518834078027617e-02,5.8716412544297249e-02,6.8679466337719958e-02
9.5102956283839413e-02,6.3046723073188496e-02,3.5934138222503520e-01,7.4994534054847864e-02,4.3690774247307787e-02,9.7648620104040476e-02,1.4897933060687990e-01,8.3400397126277698e-02
1.9564019201636795e-01,5.4358726358971446e-02,4.8847355446538421e-01,6.7655133586073127e-02,1.7152706468077712e-02,4.0490359476939290e-02,6.0478115458380131e-02,6.1526848476212176e-02
1.0207682149417660e-01,1.0004381534893986e-01,3.3969677456050190e-01,6.2412643741081658e-02,3.2028518530166798e-02,6.4473914091144988e-02,1.6507560989101164e-01,1.2034807007664894e-01
2.0901185524446542e-01,4.4165979180904945e-02,4.9968700224085072e-01,7.2183593514456898e-02,1.3805108651422751e-02,4.2459593941354665e-02,4.5658003947588073e-02,5.5127076891051237e-02
1.5217975263016334e-01,2.3817584778318926e-02,4.2997240736484432e-01,8.1966111179616122e-02,2.4792426910985130e-02,5.7485719839309661e-02,1.6245139071186501e-01,3.9813036918347977e-02
1.7767817488333701e-01,2.9457630735813568e-02,4.7732091255820364e-01,8.9961186045415073e-02,3.0262448854927002e-02,6.4253244388618277e-02,5.4796008256158275e-02,4.6459231329352826e-02
1.6400858425177722e-01,7.3669478975508212e-02,4.4454937427180530e-01,7.3964366996448899e-02,2.6245199644305758e-02,5.0913218969899046e-02,6.4348696570601355e-02,8.6424305223949574e-02
1.1514487437086192e-01,4.8903465428239867e-02,3.9953353725716167e-01,7.7086483428023378e-02,2.9818155428165440e-02,7.7392349026609686e-02,1.6160819546739019e-01,6.0373476501638920e-02
9.8566494819724168e-02,1.0424574698469212e-01,3.2327874915563171e-01,6.3173401542904267e-02,3.6919864849573755e-02,6.8420481989880155e-02,1.6169855962997462e-01,1.3003134051496240e-01
1.8721877871931711e-01,2.2858187784916946e-02,4.8471400912891521e-01,1.1858311390270194e-01,1.9780335557555387e-02,4.3413525299801518e-02,3.2128630098892032e-02,6.2157223682866455e-02
7.0173600509714343e-02,1.1613289630505430e-01,2.6462447175079179e-01,6.6883749295818723e-02,5.8551193388496445e-02,9.5654803420472903e-02,1.4834769529930494e-01,1.6814466066835740e-01
2.0148048354875203e-01,2.8684921241075009e-02,4.1400995173265603e-01,6.5364765537519506e-02,7.7430968364720883e-03,3.8992244729687049e-02,1.8714872417863881e-01,4.1993227726967591e-02
1.9767382605126374e-01,1.1129247107993494e-02,5.1495056992981170e-01,1.0307795511965953e-01,1.9872054027232872e-02,4.3989182276121523e-02,3.3404137506525482e-02,4.9321106427802477e-02
8.9891800110212361e-02,6.6561860558622746e-02,3.4637284951674546e-01,8.3842868033649667e-02,4.8511436731460134e-02,9.9033099943332398e-02,1.4517520055475638e-01,8.3551704685743217e-02
1.5746200073737993e-01,9.1341365627812601e-03,4.4465440503155884e-01,9.4558418137827005e-02,1.7607196389338785e-02,4.6924749532931687e-02,1.6257199679157783e-01,4.1593724284324216e-02
1.9375925833566723e-01,4.5207093981288908e-02,5.1819368227731810e-01,7.9080671081148912e-02,1.1985959162516803e-02,3.7793627269257266e-02,3.8094867792744784e-02,5.6573034391818385e-02
1.2403981134224448e-01,7.2521234288294711e-02,4.0797722736812131e-01,6.8450334654387504e-02,1.5515362143821664e-02,5.1022695761821606e-02,1.7450397927810482e-01,6.8226314676632274e-02
2.2394622426864388e-01,3.2414229827923018e-02,5.1437939597752635e-01,7.5960544804311428e-02,1.0952190213574638e-02,3.5251554821702551e-02,3.5972472452978188e-02,5.2821520816516934e-02
2.2385578608482432e-01,3.2728586477980534e-02,5.1312250255079683e-01,7.8348291352790020e-02,1.0397019468125372e-02,3.5220302981698128e-02,3.4316000700544538e-02,5.2670179840152015e-02
1.6522278609388230e-01,3.8100776296310701e-02,4.7207105864407761e-01,1.2029491950852621e-01,1.8375823523668237e-02,5.4574702577979334e-02,4.2399692740596996e-02,5.5449939390515367e-02
1.4693915799388316e-01,8.1068008148090009e-02,4.6219911894180438e-01,7.5231538460667532e-02,2.2259217434192943e-02,5.8261316754655242e-02,5.6786389431146778e-02,7.6517017270893037e-02
1.3221178053373284e-01,3.7986704142671926e-02,4.0281391542825762e-01,7.7497512599695562e-02,3.3687505717640225e-02,7.4445593985254424e-02,1.5610855960804504e-01,5.4713377085199716e-02
7.8556764934973169e-02,7.4145580935795236e-02,2.9558644985549892e-01,7.7117781477366698e-02,7.0006696931073989e-02,1.2881809066491914e-01,1.3233672001848160e-01,1.0296531839883369e-01
1.5545966057271945e-01,4.4751640575869188e-02,4.4139813019639729e-01,8.5293122866177226e-02,4.1060518653160273e-02,8.4179977147283605e-02,5.1633810671107720e-02,6.2696531158640642e-02
1.6236723229484720e-01,6.7281776792717810e-02,4.7079551525715924e-01,7.9280361808951053e-02,2.4477667593830892e-02,4.8738396488241999e-02,4.9674025671503128e-02,7.8606992677810919e-02
2.3303904845078105e-01,2.9899350978860671e-02,5.0559997782362465e-01,8.2103768021844964e-02,9.7841093257196327e-03,3.4970656790521332e-02,3.1392860534311222e-02,5.2230152072920623e-02
1.3641184614390917e-01,2.2790287620660619e-02,4.3191002752535484e-01,9.3356606854453350e-02,2.4667476887592712e-02,5.7058674567032681e-02,1.5646173316946529e-01,4.8789215639184015e-02
8.2617160695270087e-02,7.3164213091774774e-02,3.1064541398644130e-01,7.9872640553967741e-02,6.2116749943426121e-02,1.1744173023929382e-01,1.3701946750553221e-01,9.7662276017206395e-02
1.1251608359359704e-01,4.9669252024646733e-02,3.8645113259897662e-01,8.2035853106280171e-02,3.7100104818395450e-02,8.1748831221302970e-02,1.5316497199892645e-01,6.4239547701722272e-02
1.4427183181454692e-01,7.9041998077199457e-02,4.7814258638675083e-01,7.9151824045704422e-02,1.7808535504215846e-02,5.6802116668406524e-02,5.3426359534491520e-02,6.8792590501133552e-02
1.3345765480196431e-01,8.2306281329527359e-02,3.6137946391608583e-01,6.0729878077909139e-02,3.2924717398331395e-02,5.4839952500586486e-02,1.6219919601306226e-01,9.7610644021668053e-02
1.1038335795810864e-01,9.8800374954327419e-02,3.2225159891130145e-01,6.6001247947502950e-02,4.2233537560593434e-02,6.7464304705681225e-02,1.5712992489776501e-01,1.1905501100218120e-01
1.8188065795497918e-01,5.0727109483117781e-02,5.1692476431831613e-01,8.0974425351908061e-02,1.2673940290988278e-02,3.9280572766012795e-02,3.8648565898165420e-02,5.8894130629381147e-02
1.0433832987268964e-01,1.0297934111010865e-01,3.1223757262161633e-01,6.7411407024637451e-02,4.4399290658741812e-02,7.0897655100347970e-02,1.5611246090174838e-01,1.2437078480215666e-01
1.0678360996921527e-01,5.7333745436024403e-02,3.4703271835394384e-01,7.4909136276389385e-02,5.4646807737368616e-02,1.0268038624384504e-01,1.4050534343302898e-01,7.9604700811057236e-02
8.5971725276636810e-02,9.8184742079835893e-02,2.7183246787201104e-01,6.8408946069826837e-02,8.5539718611678195e-02,1.0429879794734208e-01,1.2129782793305099e-01,1.5689624387838302e-01
1.4701766073803230e-01,4.6943305690639564e-02,4.5609881676601943e-01,9.1237035080657447e-02,3.5528807090151784e-02,7.9341248327395655e-02,4.9360407293579350e-02,6.1136279994413456e-02
2.1720754483152749e-01,4.8484730158077423e-02,4.5666158498875692e-01,8.1531414491725768e-02,1.4482758766119057e-02,5.4077663755040237e-02,4.9099217302995997e-02,5.4010571702513221e-02
9.1702989397239129e-02,1.2921163876934294e-01,2.5153158831366873e-01,8.4945739677312990e-02,7.0497850884848265e-02,1.1125471536521360e-01,7.1429394866394491e-02,1.6632144046457439e-01
1.1565629877965895e-01,6.5767361455157256e-02,4.2326480917118425e-01,9.7193017343304003e-02,4.2762323933784971e-02,9.3116543927200313e-02,4.7751598042648363e-02,7.6698974389536143e-02
1.3917469922644610e-01,2.4727622648484378e-02,4.2044284367899226e-01,8.8831284621315759e-02,3.0124617275014538e-02,6.2169531363962610e-02,1.5368102150730981e-01,5.1669655418652378e-02
1.7081691367327670e-01,2.5626541276992768e-02,4.8939323351566844e-01,9.7162779276014244e-02,3.0768519316344348e-02,6.1588015803523764e-02,4.0095066155589845e-02,5.4549540613124621e-02
1.4267163170908703e-01,6.8031464580076376e-02,4.0206584096311099e-01,6.0774306234480664e-02,1.9656907095584614e-02,4.7822706652868786e-02,1.7180259920012000e-01,7.2599293747040564e-02
2.4255010945234287e-01,2.4639776835781810e-02,5.1064431499682128e-01,7.0311253118776076e-02,1.1844507424384273e-02,3.4336523723022143e-02,3.7789993340087064e-02,5.1866832456092971e-02
1.1851440357062337e-01,4.1832602824676705e-02,4.0756840572556868e-01,8.5575569838725066e-02,2.8618514303991413e-02,7.2125573767901838e-02,1.6050449356322716e-01,5.4214112117013824e-02
1.7062302832955253e-01,2.4344416247475093e-02,5.0051275668028461e-01,1.0028783202000800e-01,2.7005520038318565e-02,5.6989510442218984e-02,3.7568961179259064e-02,5.3096311156355491e-02
1.1504607900087206e-01,4.9212285111692150e-02,3.8365109486612992e-01,8.0246783068799205e-02,3.8826953041964256e-02,8.3056809198597190e-02,1.5181773007955904e-01,6.5002034803977440e-02
1.5531459125428651e-01,3.7103752637676415e-02,4.5442780087351548e-01,9.7036847307713378e-02,4.0093934320441463e-02,7.5175671215894191e-02,4.3441348576191779e-02,6.4043485163375130e-02
1.4421018353069656e-01,5.6057635173242491e-02,4.1185495865776650e-01,7.3619723493293404e-02,8.1577321772271904e-03,5.0449901716645457e-02,1.8546954511609851e-01,5.0097335707555854e-02
1.5607563716075545e-01,3.5054502682647461e-02,4.6846818578674271e-01,9.8553654254168260e-02,3.6173933011376384e-02,7.0325674372275992e-02,4.1502299980776626e-02,6.1323450762855461e-02
1.5768796194638790e-01,3.4195911977908902e-02,4.6936279728278063e-01,9.8131834326255857e-02,3.6018619022953897e-02,6.9886599879282432e-02,4.1610585978106220e-02,6.0782989771948223e-02
1.0477827625280228e-01,7.2187010178782943e-02,3.3742837068053289e-01,1.0439163736813892e-01,6.7495283749039944e-02,1.1940132226982986e-01,4.9283283917321397e-02,1.0169785758765897e-01
1.6976828327209870e-01,3.6474427122645736e-03,4.4582796743658987e-01,9.0080686780026342e-02,1.8149075120895565e-02,4.5841288971489265e-02,1.6325414663677099e-01,3.9388776006300891e-02
1.0862196341252778e-01,4.3091627429412006e-02,4.1433462925827996e-01,9.3878466917703740e-02,2.3182718945936941e-02,6.8460784505957592e-02,1.6538967813329042e-01,5.1501475048749239e-02
2.1112982760956783e-01,-1.3513500639469041e-02,4.1523501185068173e-01,9.9472643832386506e-02,1.2666515828015455e-02,3.5686095407431659e-02,1.7458139125330924e-01,4.3514919871995357e-02
1.0938034134485958e-01,9.4044616220535143e-02,3.5200934553980906e-01,6.7821324690526666e-02,3.2142095881411925e-02,6.1275053431569512e-02,1.6255709361665069e-01,1.0320110469680564e-01
1.7203887932683812e-01,6.9583500702407500e-02,4.6466756715287771e-01,6.7478498498425507e-02,2.2642669404961003e-02,5.3958717031550023e-02,5.9855631880224282e-02,7.2282611644198538e-02
1.3205564474664500e-01,3.4841572247224929e-02,4.1342464531164469e-01,8.1717529415093568e-02,2.7865810876313575e-02,6.9055739778926345e-02,1.6163755332140081e-01,4.9921706993802023e-02
1.7336823740106727e-01,1.1378539491849937e-03,4.4359850035932497e-01,9.4599258191946048e-02,1.5234652272203110e-02,4.2548275026549398e-02,1.6602776573926634e-01,3.9725235805435105e-02
2.3841242999333101e-01,-3.9534934176682574e-03,5.0273002164688696e-01,1.0211614789943498e-01,1.8185946625066396e-02,3.6055300133929033e-02,3.2165909332303150e-02,5.1094510341613351e-02
1.9788230264740594e-01,1.6398537423347570e-02,4.9761546256049605e-01,1.3623707251994954e-01,1.1388179228202093e-02,2.8568758444506931e-02,2.2316766156161912e-02,5.7485446959541879e-02
9.5734832739976211e-02,1.0754596325554353e-01,3.0930151134461120e-01,7.0053819416342034e-02,4.3415715374690349e-02,7.2798731690846122e-02,1.5665406367963480e-01,1.2604272554392015e-01
1.2990222125278097e-01,2.9867070820051012e-02,4.1401984268952902e-01,1.0097608782847020e-01,1.5946431935774556e-02,5.8760405695909165e-02,1.7689142104101124e-01,4.4113762591031169e-02
1.7311850460640749e-01,3.5449317008887822e-03,4.4494769785916222e-01,8.4861605066816073e-02,2.1360781664448193e-02,4.8305695005226836e-02,1.6112239535866910e-01,3.8801979870952498e-02
9.9021102047588683e-02,1.0654105755658534e-01,3.0445070322898976e-01,6.8719319490924233e-02,4.5866151131116660e-02,7.3658489063380836e-02,1.5546660400621548e-01,1.2847549448041298e-01
